day,server_name,key,total_count,number_of_player,proportion
6,14,CraftedItems,628,182,3.4505494505494507
6,14,Death,127,182,0.6978021978021978
6,14,Kicks,5,182,0.027472527472527472
6,14,KilledBy,54,182,0.2967032967032967
6,14,Logins,424,182,2.32967032967033
7,1,BlockBreak,135457,752,180.12898936170214
7,1,BlockPlace,52476,752,69.78191489361703
7,1,Chat,5102,752,6.784574468085107
7,1,Death,4782,752,6.35904255319149
7,1,Kicks,53,752,0.07047872340425532
7,1,KilledBy,3679,752,4.892287234042553
7,1,Logins,2594,752,3.449468085106383
7,3,BlockBreak,171979,768,223.93098958333334
7,3,BlockPlace,286738,768,373.3567708333333
7,3,Chat,575,768,0.7486979166666666
7,3,Death,360,768,0.46875
7,3,Kicks,44,768,0.057291666666666664
7,3,KilledBy,203,768,0.2643229166666667
7,3,Logins,1961,768,2.5533854166666665
7,4,BlockBreak,28683,230,124.70869565217392
7,4,BlockPlace,16043,230,69.75217391304348
7,4,Chat,23,230,0.1
7,4,Death,93,230,0.4043478260869565
7,4,Kicks,5,230,0.021739130434782608
7,4,KilledBy,26,230,0.11304347826086956
7,4,Logins,736,230,3.2
7,5,BlockBreak,17826,267,66.76404494382022
7,5,BlockPlace,15218,267,56.99625468164794
7,5,Chat,113,267,0.4232209737827715
7,5,Death,805,267,3.0149812734082397
7,5,Kicks,54,267,0.20224719101123595
7,5,KilledBy,299,267,1.1198501872659177
7,5,Logins,638,267,2.3895131086142323
7,6,BlockBreak,55383,207,267.5507246376812
7,6,BlockPlace,40922,207,197.69082125603865
7,6,Chat,253,207,1.2222222222222223
7,6,CraftedItems,1223,207,5.908212560386473
7,6,Death,263,207,1.2705314009661837
7,6,Kicks,20,207,0.0966183574879227
7,6,KilledBy,112,207,0.5410628019323671
7,6,Logins,703,207,3.396135265700483
7,7,BlockBreak,521,33,15.787878787878787
7,7,BlockPlace,598,33,18.12121212121212
7,7,Chat,27,33,0.8181818181818182
7,7,CraftedItems,16,33,0.48484848484848486
7,7,Death,7,33,0.21212121212121213
7,7,Kicks,4,33,0.12121212121212122
7,7,Logins,62,33,1.878787878787879
7,8,BlockBreak,45575,936,48.69123931623932
7,8,BlockPlace,19276,936,20.594017094017094
7,8,Chat,736,936,0.7863247863247863
7,8,CraftedItems,1587,936,1.6955128205128205
7,8,Death,439,936,0.469017094017094
7,8,Kicks,246,936,0.26282051282051283
7,8,KilledBy,283,936,0.30235042735042733
7,8,Logins,1399,936,1.4946581196581197
7,9,BlockBreak,25293,199,127.10050251256281
7,9,BlockPlace,20298,199,102.0
7,9,Chat,259,199,1.3015075376884422
7,9,CraftedItems,844,199,4.241206030150754
7,9,Death,131,199,0.6582914572864321
7,9,Kicks,12,199,0.06030150753768844
7,9,KilledBy,31,199,0.15577889447236182
7,9,Logins,376,199,1.8894472361809045
7,10,BlockBreak,40565,178,227.8932584269663
7,10,BlockPlace,50655,178,284.57865168539325
7,10,Chat,118,178,0.6629213483146067
7,10,CraftedItems,3151,178,17.702247191011235
7,10,Death,204,178,1.146067415730337
7,10,Kicks,74,178,0.4157303370786517
7,10,KilledBy,41,178,0.2303370786516854
7,10,Logins,513,178,2.8820224719101124
7,11,BlockBreak,16653,383,43.48041775456919
7,11,BlockPlace,7831,383,20.446475195822455
7,11,Chat,23,383,0.06005221932114883
7,11,CraftedItems,650,383,1.6971279373368147
7,11,Death,425,383,1.1096605744125327
7,11,Kicks,13,383,0.033942558746736295
7,11,KilledBy,201,383,0.5248041775456919
7,11,Logins,646,383,1.6866840731070496
7,12,BlockBreak,142214,611,232.75613747954174
7,12,BlockPlace,49692,611,81.32896890343699
7,12,Chat,1111,611,1.8183306055646482
7,12,CraftedItems,1743,611,2.8527004909983633
7,12,Death,2624,611,4.294599018003273
7,12,Kicks,79,611,0.12929623567921442
7,12,KilledBy,2004,611,3.2798690671031094
7,12,Logins,1556,611,2.5466448445171848
7,13,BlockBreak,566085,1641,344.96343692870204
7,13,BlockPlace,254647,1641,155.17794028031688
7,13,Chat,3121,1641,1.9018890920170628
7,13,CraftedItems,19425,1641,11.837294332723948
7,13,Death,575,1641,0.35039609993906157
7,13,Kicks,469,1641,0.2858013406459476
7,13,KilledBy,27,1641,0.016453382084095063
7,13,Logins,5630,1641,3.4308348567946374
7,14,BlockBreak,15206,150,101.37333333333333
7,14,BlockPlace,7843,150,52.28666666666667
7,14,Chat,96,150,0.64
7,14,CraftedItems,563,150,3.7533333333333334
7,14,Death,73,150,0.4866666666666667
7,14,Kicks,4,150,0.02666666666666667
7,14,KilledBy,42,150,0.28
7,14,Logins,222,150,1.48
8,1,BlockBreak,109148,557,195.95691202872533
8,1,BlockPlace,48229,557,86.5870736086176
8,1,Chat,3084,557,5.5368043087971275
8,1,Death,2994,557,5.375224416517056
8,1,Kicks,177,557,0.3177737881508079
8,1,KilledBy,2374,557,4.262118491921005
8,1,Logins,1949,557,3.4991023339317775
8,3,BlockBreak,134360,690,194.7246376811594
8,3,BlockPlace,210895,690,305.6449275362319
8,3,Chat,630,690,0.9130434782608695
8,3,Death,786,690,1.1391304347826088
8,3,Kicks,433,690,0.6275362318840579
8,3,KilledBy,160,690,0.2318840579710145
8,3,Logins,2354,690,3.411594202898551
8,4,BlockBreak,21026,225,93.44888888888889
8,4,BlockPlace,12024,225,53.44
8,4,Chat,41,225,0.18222222222222223
8,4,Death,151,225,0.6711111111111111
8,4,Kicks,16,225,0.07111111111111111
8,4,KilledBy,56,225,0.24888888888888888
8,4,Logins,640,225,2.8444444444444446
8,5,BlockBreak,6372,128,49.78125
8,5,BlockPlace,6426,128,50.203125
8,5,Chat,89,128,0.6953125
8,5,Death,351,128,2.7421875
8,5,Kicks,46,128,0.359375
8,5,KilledBy,110,128,0.859375
8,5,Logins,308,128,2.40625
8,6,BlockBreak,45378,150,302.52
8,6,BlockPlace,35162,150,234.41333333333333
8,6,Chat,370,150,2.466666666666667
8,6,CraftedItems,1800,150,12.0
8,6,Death,143,150,0.9533333333333334
8,6,Kicks,11,150,0.07333333333333333
8,6,KilledBy,52,150,0.3466666666666667
8,6,Logins,556,150,3.7066666666666666
8,8,BlockBreak,69594,2202,31.60490463215259
8,8,BlockPlace,29239,2202,13.278383287920073
8,8,Chat,1518,2202,0.6893732970027248
8,8,CraftedItems,2743,2202,1.245685740236149
8,8,Death,1683,2202,0.7643051771117166
8,8,Kicks,759,2202,0.3446866485013624
8,8,KilledBy,1264,2202,0.5740236148955495
8,8,Logins,3532,2202,1.6039963669391462
8,9,BlockBreak,32593,325,100.28615384615385
8,9,BlockPlace,16880,325,51.93846153846154
8,9,Chat,346,325,1.0646153846153845
8,9,CraftedItems,1900,325,5.846153846153846
8,9,Death,177,325,0.5446153846153846
8,9,Kicks,9,325,0.027692307692307693
8,9,KilledBy,67,325,0.20615384615384616
8,9,Logins,554,325,1.7046153846153846
8,10,BlockBreak,78806,165,477.6121212121212
8,10,BlockPlace,75407,165,457.0121212121212
8,10,Chat,96,165,0.5818181818181818
8,10,CraftedItems,2446,165,14.824242424242424
8,10,Death,114,165,0.6909090909090909
8,10,Kicks,31,165,0.18787878787878787
8,10,KilledBy,21,165,0.12727272727272726
8,10,Logins,416,165,2.521212121212121
8,11,BlockBreak,11923,247,48.27125506072875
8,11,BlockPlace,7618,247,30.842105263157894
8,11,Chat,15,247,0.06072874493927125
8,11,CraftedItems,540,247,2.1862348178137654
8,11,Death,237,247,0.9595141700404858
8,11,Kicks,21,247,0.08502024291497975
8,11,KilledBy,102,247,0.41295546558704455
8,11,Logins,440,247,1.7813765182186234
8,12,BlockBreak,149933,720,208.24027777777778
8,12,BlockPlace,59636,720,82.82777777777778
8,12,Chat,1511,720,2.098611111111111
8,12,CraftedItems,3406,720,4.730555555555555
8,12,Death,3997,720,5.551388888888889
8,12,Kicks,96,720,0.13333333333333333
8,12,KilledBy,2687,720,3.7319444444444443
8,12,Logins,2383,720,3.3097222222222222
8,13,BlockBreak,584379,2272,257.20906690140845
8,13,BlockPlace,295352,2272,129.99647887323943
8,13,Chat,2746,2272,1.2086267605633803
8,13,CraftedItems,24438,2272,10.756161971830986
8,13,Death,799,2272,0.3516725352112676
8,13,Kicks,191,2272,0.0840669014084507
8,13,KilledBy,187,2272,0.08230633802816902
8,13,Logins,5666,2272,2.493838028169014
8,14,BlockBreak,44634,148,301.5810810810811
8,14,BlockPlace,17432,148,117.78378378378379
8,14,Chat,76,148,0.5135135135135135
8,14,CraftedItems,529,148,3.574324324324324
8,14,Death,55,148,0.3716216216216216
8,14,Kicks,5,148,0.033783783783783786
8,14,KilledBy,12,148,0.08108108108108109
8,14,Logins,323,148,2.1824324324324325
9,1,BlockBreak,147781,961,153.7783558792924
9,1,BlockPlace,65932,961,68.60770031217481
9,1,Chat,4342,961,4.518210197710718
9,1,Death,7498,961,7.802289281997919
9,1,Kicks,57,961,0.05931321540062435
9,1,KilledBy,6476,961,6.738813735691988
9,1,Logins,3693,961,3.8428720083246617
9,3,BlockBreak,100958,855,118.07953216374268
9,3,BlockPlace,143017,855,167.27134502923977
9,3,Chat,503,855,0.5883040935672514
9,3,Death,2031,855,2.375438596491228
9,3,Kicks,1313,855,1.535672514619883
9,3,KilledBy,350,855,0.4093567251461988
9,3,Logins,3807,855,4.4526315789473685
9,4,BlockBreak,12734,167,76.25149700598803
9,4,BlockPlace,12479,167,74.72455089820359
9,4,Chat,7,167,0.041916167664670656
9,4,Death,114,167,0.6826347305389222
9,4,Kicks,12,167,0.0718562874251497
9,4,KilledBy,57,167,0.3413173652694611
9,4,Logins,470,167,2.81437125748503
9,5,BlockBreak,2596,82,31.658536585365855
9,5,BlockPlace,1221,82,14.890243902439025
9,5,Chat,9,82,0.10975609756097561
9,5,Death,163,82,1.9878048780487805
9,5,Kicks,18,82,0.21951219512195122
9,5,KilledBy,42,82,0.5121951219512195
9,5,Logins,100,82,1.2195121951219512
9,6,BlockBreak,30366,80,379.575
9,6,BlockPlace,19955,80,249.4375
9,6,Chat,204,80,2.55
9,6,CraftedItems,803,80,10.0375
9,6,Death,122,80,1.525
9,6,Kicks,9,80,0.1125
9,6,KilledBy,36,80,0.45
9,6,Logins,346,80,4.325
9,8,BlockBreak,96484,2538,38.01576044129236
9,8,BlockPlace,39904,2538,15.72261623325453
9,8,Chat,1513,2538,0.5961386918833728
9,8,CraftedItems,3723,2538,1.466903073286052
9,8,Death,1865,2538,0.7348305752561072
9,8,Kicks,1026,2538,0.40425531914893614
9,8,KilledBy,1401,2538,0.5520094562647754
9,8,Logins,4575,2538,1.8026004728132388
9,9,BlockBreak,32252,163,197.86503067484662
9,9,BlockPlace,4093,163,25.11042944785276
9,9,Chat,78,163,0.4785276073619632
9,9,CraftedItems,590,163,3.6196319018404908
9,9,Death,118,163,0.7239263803680982
9,9,Kicks,37,163,0.22699386503067484
9,9,KilledBy,33,163,0.20245398773006135
9,9,Logins,238,163,1.460122699386503
9,10,BlockBreak,48740,238,204.78991596638656
9,10,BlockPlace,40841,238,171.60084033613447
9,10,Chat,241,238,1.0126050420168067
9,10,CraftedItems,2440,238,10.252100840336135
9,10,Death,235,238,0.9873949579831933
9,10,Kicks,47,238,0.19747899159663865
9,10,KilledBy,68,238,0.2857142857142857
9,10,Logins,612,238,2.5714285714285716
9,11,BlockBreak,12800,103,124.27184466019418
9,11,BlockPlace,5959,103,57.85436893203884
9,11,Chat,18,103,0.17475728155339806
9,11,CraftedItems,425,103,4.12621359223301
9,11,Death,122,103,1.1844660194174756
9,11,Kicks,19,103,0.18446601941747573
9,11,KilledBy,52,103,0.5048543689320388
9,11,Logins,257,103,2.495145631067961
9,12,BlockBreak,135591,845,160.46272189349114
9,12,BlockPlace,44447,845,52.6
9,12,Chat,1610,845,1.9053254437869822
9,12,CraftedItems,4345,845,5.1420118343195265
9,12,Death,3516,845,4.16094674556213
9,12,Kicks,85,845,0.10059171597633136
9,12,KilledBy,2060,845,2.437869822485207
9,12,Logins,2504,845,2.9633136094674555
9,13,BlockBreak,649553,3676,176.70103373231774
9,13,BlockPlace,366002,3676,99.56528835690969
9,13,Chat,4308,3676,1.1719260065288357
9,13,CraftedItems,34762,3676,9.456474428726876
9,13,Death,1496,3676,0.40696409140369966
9,13,Kicks,423,3676,0.11507072905331882
9,13,KilledBy,237,3676,0.06447225244831338
9,13,Logins,10136,3676,2.7573449401523393
9,14,BlockBreak,44724,287,155.83275261324042
9,14,BlockPlace,18567,287,64.69337979094077
9,14,Chat,119,287,0.4146341463414634
9,14,CraftedItems,1082,287,3.770034843205575
9,14,Death,120,287,0.4181184668989547
9,14,Kicks,10,287,0.03484320557491289
9,14,KilledBy,20,287,0.06968641114982578
9,14,Logins,528,287,1.8397212543554007
10,1,BlockBreak,145082,1090,133.102752293578
10,1,BlockPlace,65528,1090,60.11743119266055
10,1,Chat,5118,1090,4.695412844036698
10,1,Death,11437,1090,10.492660550458716
10,1,Kicks,57,1090,0.05229357798165138
10,1,KilledBy,9412,1090,8.634862385321101
10,1,Logins,4264,1090,3.911926605504587
10,3,BlockBreak,310855,957,324.82236154649945
10,3,BlockPlace,250453,957,261.70637408568444
10,3,Chat,682,957,0.7126436781609196
10,3,Death,2276,957,2.3782654127481715
10,3,Kicks,102,957,0.10658307210031348
10,3,KilledBy,299,957,0.3124346917450366
10,3,Logins,2983,957,3.117032392894462
10,4,BlockBreak,30776,164,187.65853658536585
10,4,BlockPlace,15198,164,92.67073170731707
10,4,Chat,39,164,0.23780487804878048
10,4,Death,57,164,0.3475609756097561
10,4,Kicks,6,164,0.036585365853658534
10,4,KilledBy,17,164,0.10365853658536585
10,4,Logins,465,164,2.8353658536585367
10,5,BlockBreak,38513,538,71.58550185873607
10,5,BlockPlace,24881,538,46.24721189591078
10,5,Chat,190,538,0.35315985130111527
10,5,Death,2143,538,3.983271375464684
10,5,Kicks,378,538,0.7026022304832714
10,5,KilledBy,668,538,1.241635687732342
10,5,Logins,2026,538,3.7657992565055762
10,6,BlockBreak,37545,239,157.092050209205
10,6,BlockPlace,34401,239,143.93723849372384
10,6,Chat,377,239,1.5774058577405858
10,6,CraftedItems,1355,239,5.669456066945607
10,6,Death,257,239,1.0753138075313808
10,6,Kicks,35,239,0.14644351464435146
10,6,KilledBy,77,239,0.32217573221757323
10,6,Logins,647,239,2.707112970711297
10,8,BlockBreak,129251,2363,54.697841726618705
10,8,BlockPlace,52069,2363,22.03512484130343
10,8,Chat,2018,2363,0.8539991536182818
10,8,CraftedItems,4834,2363,2.045704612780364
10,8,Death,1715,2363,0.7257723233178164
10,8,Kicks,1131,2363,0.4786288616165891
10,8,KilledBy,1277,2363,0.5404147270418959
10,8,Logins,4380,2363,1.8535759627592043
10,10,BlockBreak,86191,301,286.3488372093023
10,10,BlockPlace,71739,301,238.33554817275748
10,10,Chat,295,301,0.9800664451827242
10,10,CraftedItems,4604,301,15.295681063122924
10,10,Death,685,301,2.2757475083056478
10,10,Kicks,108,301,0.3588039867109635
10,10,KilledBy,359,301,1.1926910299003322
10,10,Logins,957,301,3.179401993355482
10,11,BlockBreak,2550,63,40.476190476190474
10,11,BlockPlace,3293,63,52.26984126984127
10,11,Chat,2,63,0.031746031746031744
10,11,CraftedItems,152,63,2.4126984126984126
10,11,Death,20,63,0.31746031746031744
10,11,KilledBy,2,63,0.031746031746031744
10,11,Logins,97,63,1.5396825396825398
10,12,BlockBreak,138822,1089,127.47658402203857
10,12,BlockPlace,64941,1089,59.633608815426996
10,12,Chat,2322,1089,2.1322314049586777
10,12,CraftedItems,10180,1089,9.348025711662075
10,12,Death,5110,1089,4.692378328741965
10,12,Kicks,191,1089,0.1753902662993572
10,12,KilledBy,3714,1089,3.4104683195592287
10,12,Logins,3289,1089,3.0202020202020203
10,13,BlockBreak,859360,3585,239.70990237099025
10,13,BlockPlace,468491,3585,130.68089260808927
10,13,Chat,4205,3585,1.1729428172942817
10,13,CraftedItems,45784,3585,12.770990237099024
10,13,Death,2430,3585,0.6778242677824268
10,13,Kicks,263,3585,0.07336122733612273
10,13,KilledBy,569,3585,0.1587168758716876
10,13,Logins,10881,3585,3.0351464435146442
10,14,BlockBreak,74901,282,265.6063829787234
10,14,BlockPlace,24712,282,87.63120567375887
10,14,Chat,101,282,0.35815602836879434
10,14,CraftedItems,2156,282,7.6453900709219855
10,14,Death,582,282,2.0638297872340425
10,14,Kicks,11,282,0.03900709219858156
10,14,KilledBy,392,282,1.3900709219858156
10,14,Logins,886,282,3.141843971631206
11,1,BlockBreak,169682,982,172.79226069246437
11,1,BlockPlace,63343,982,64.5040733197556
11,1,Chat,5940,982,6.04887983706721
11,1,Death,8744,982,8.904276985743381
11,1,Kicks,42,982,0.04276985743380855
11,1,KilledBy,6747,982,6.870672097759674
11,1,Logins,3911,982,3.9826883910386965
11,3,BlockBreak,487290,837,582.1863799283154
11,3,BlockPlace,289001,837,345.2819593787336
11,3,Chat,966,837,1.1541218637992832
11,3,Death,941,837,1.124253285543608
11,3,Kicks,99,837,0.11827956989247312
11,3,KilledBy,364,837,0.4348864994026284
11,3,Logins,3849,837,4.598566308243727
11,4,BlockBreak,29344,131,224.0
11,4,BlockPlace,15830,131,120.83969465648855
11,4,Chat,45,131,0.3435114503816794
11,4,Death,88,131,0.6717557251908397
11,4,Kicks,7,131,0.05343511450381679
11,4,KilledBy,30,131,0.22900763358778625
11,4,Logins,447,131,3.4122137404580153
11,5,BlockBreak,17870,369,48.42818428184282
11,5,BlockPlace,12864,369,34.86178861788618
11,5,Chat,62,369,0.16802168021680217
11,5,Death,907,369,2.4579945799457996
11,5,Kicks,106,369,0.2872628726287263
11,5,KilledBy,222,369,0.6016260162601627
11,5,Logins,751,369,2.035230352303523
11,6,BlockBreak,65289,227,287.6167400881057
11,6,BlockPlace,61876,227,272.5814977973568
11,6,Chat,383,227,1.6872246696035242
11,6,CraftedItems,2452,227,10.801762114537445
11,6,Death,432,227,1.9030837004405285
11,6,Kicks,25,227,0.11013215859030837
11,6,KilledBy,160,227,0.7048458149779736
11,6,Logins,1047,227,4.612334801762114
11,8,BlockBreak,102328,1808,56.597345132743364
11,8,BlockPlace,38354,1808,21.213495575221238
11,8,Chat,1978,1808,1.0940265486725664
11,8,CraftedItems,3832,1808,2.1194690265486726
11,8,Death,1231,1808,0.6808628318584071
11,8,Kicks,700,1808,0.38716814159292035
11,8,KilledBy,896,1808,0.49557522123893805
11,8,Logins,3439,1808,1.9021017699115044
11,10,BlockBreak,230795,294,785.0170068027211
11,10,BlockPlace,68542,294,233.1360544217687
11,10,Chat,174,294,0.5918367346938775
11,10,CraftedItems,3270,294,11.122448979591837
11,10,Death,452,294,1.5374149659863945
11,10,Kicks,73,294,0.24829931972789115
11,10,KilledBy,176,294,0.5986394557823129
11,10,Logins,884,294,3.006802721088435
11,11,BlockBreak,4095,54,75.83333333333333
11,11,BlockPlace,2548,54,47.18518518518518
11,11,Chat,5,54,0.09259259259259259
11,11,CraftedItems,69,54,1.2777777777777777
11,11,Death,11,54,0.2037037037037037
11,11,Kicks,6,54,0.1111111111111111
11,11,KilledBy,4,54,0.07407407407407407
11,11,Logins,93,54,1.7222222222222223
11,12,BlockBreak,341303,1000,341.303
11,12,BlockPlace,131561,1000,131.561
11,12,Chat,2214,1000,2.214
11,12,CraftedItems,5142,1000,5.142
11,12,Death,5753,1000,5.753
11,12,Kicks,169,1000,0.169
11,12,KilledBy,4402,1000,4.402
11,12,Logins,3695,1000,3.695
11,13,BlockBreak,693350,2786,248.86934673366835
11,13,BlockPlace,373590,2786,134.09547738693468
11,13,Chat,3752,2786,1.3467336683417086
11,13,CraftedItems,31649,2786,11.360014357501795
11,13,Death,1987,2786,0.7132089016511127
11,13,Kicks,252,2786,0.09045226130653267
11,13,KilledBy,216,2786,0.07753050969131371
11,13,Logins,8576,2786,3.0782483847810482
11,14,BlockBreak,64067,232,276.1508620689655
11,14,BlockPlace,22106,232,95.28448275862068
11,14,Chat,202,232,0.8706896551724138
11,14,CraftedItems,1295,232,5.581896551724138
11,14,Death,417,232,1.7974137931034482
11,14,Kicks,13,232,0.05603448275862069
11,14,KilledBy,270,232,1.1637931034482758
11,14,Logins,679,232,2.9267241379310347
12,1,BlockBreak,150912,878,171.88154897494306
12,1,BlockPlace,71295,878,81.2015945330296
12,1,Chat,3720,878,4.236902050113895
12,1,Death,6854,878,7.806378132118451
12,1,Kicks,61,878,0.06947608200455581
12,1,KilledBy,5271,878,6.003416856492027
12,1,Logins,3652,878,4.159453302961276
12,3,BlockBreak,194603,771,252.40337224383916
12,3,BlockPlace,337699,771,438.0012970168612
12,3,Chat,720,771,0.933852140077821
12,3,Death,654,771,0.8482490272373541
12,3,Kicks,88,771,0.11413748378728923
12,3,KilledBy,422,771,0.5473411154345007
12,3,Logins,2728,771,3.538261997405966
12,4,BlockBreak,13873,106,130.87735849056602
12,4,BlockPlace,9441,106,89.06603773584905
12,4,Chat,7,106,0.0660377358490566
12,4,Death,55,106,0.5188679245283019
12,4,Kicks,6,106,0.05660377358490566
12,4,KilledBy,31,106,0.29245283018867924
12,4,Logins,289,106,2.7264150943396226
12,5,BlockBreak,22209,330,67.3
12,5,BlockPlace,13841,330,41.942424242424245
12,5,Chat,62,330,0.18787878787878787
12,5,Death,647,330,1.9606060606060607
12,5,Kicks,100,330,0.30303030303030304
12,5,KilledBy,165,330,0.5
12,5,Logins,837,330,2.536363636363636
12,6,BlockBreak,60342,232,260.0948275862069
12,6,BlockPlace,47845,232,206.22844827586206
12,6,Chat,357,232,1.5387931034482758
12,6,CraftedItems,2665,232,11.487068965517242
12,6,Death,672,232,2.896551724137931
12,6,Kicks,49,232,0.21120689655172414
12,6,KilledBy,283,232,1.2198275862068966
12,6,Logins,834,232,3.5948275862068964
12,8,BlockBreak,80341,1475,54.468474576271184
12,8,BlockPlace,36691,1475,24.875254237288136
12,8,Chat,2045,1475,1.3864406779661016
12,8,CraftedItems,3501,1475,2.3735593220338984
12,8,Death,1086,1475,0.736271186440678
12,8,Kicks,647,1475,0.4386440677966102
12,8,KilledBy,812,1475,0.5505084745762712
12,8,Logins,3160,1475,2.142372881355932
12,9,BlockBreak,34425,233,147.74678111587983
12,9,BlockPlace,13689,233,58.75107296137339
12,9,Chat,138,233,0.592274678111588
12,9,CraftedItems,1203,233,5.163090128755365
12,9,Death,296,233,1.2703862660944205
12,9,Kicks,18,233,0.07725321888412018
12,9,KilledBy,197,233,0.8454935622317596
12,9,Logins,431,233,1.849785407725322
12,10,BlockBreak,413406,298,1387.268456375839
12,10,BlockPlace,131896,298,442.6040268456376
12,10,Chat,358,298,1.2013422818791946
12,10,CraftedItems,2166,298,7.268456375838926
12,10,Death,409,298,1.3724832214765101
12,10,Kicks,95,298,0.3187919463087248
12,10,KilledBy,100,298,0.33557046979865773
12,10,Logins,1029,298,3.453020134228188
12,11,BlockBreak,17901,270,66.3
12,11,BlockPlace,9426,270,34.91111111111111
12,11,Chat,92,270,0.34074074074074073
12,11,CraftedItems,892,270,3.303703703703704
12,11,Death,283,270,1.048148148148148
12,11,Kicks,21,270,0.07777777777777778
12,11,KilledBy,115,270,0.42592592592592593
12,11,Logins,529,270,1.9592592592592593
12,12,BlockBreak,389966,1064,366.5093984962406
12,12,BlockPlace,94071,1064,88.4125939849624
12,12,Chat,1962,1064,1.843984962406015
12,12,CraftedItems,4969,1064,4.670112781954887
12,12,Death,4528,1064,4.2556390977443606
12,12,Kicks,151,1064,0.14191729323308272
12,12,KilledBy,3087,1064,2.901315789473684
12,12,Logins,3432,1064,3.225563909774436
12,13,BlockBreak,707733,2606,271.57828089025327
12,13,BlockPlace,388352,2606,149.0222563315426
12,13,Chat,3809,2606,1.4616270145817345
12,13,CraftedItems,28046,2606,10.762087490406754
12,13,Death,1547,2606,0.593630084420568
12,13,Kicks,252,2606,0.09669992325402917
12,13,KilledBy,233,2606,0.08940905602455872
12,13,Logins,8413,2606,3.22831926323868
12,14,BlockBreak,74212,220,337.3272727272727
12,14,BlockPlace,23081,220,104.91363636363636
12,14,Chat,148,220,0.6727272727272727
12,14,CraftedItems,1282,220,5.827272727272727
12,14,Death,180,220,0.8181818181818182
12,14,Kicks,17,220,0.07727272727272727
12,14,KilledBy,66,220,0.3
12,14,Logins,675,220,3.0681818181818183
13,1,BlockBreak,104460,673,155.21545319465082
13,1,BlockPlace,48720,673,72.39227340267459
13,1,Chat,2378,673,3.5334323922734026
13,1,Death,3424,673,5.087667161961367
13,1,Kicks,19,673,0.02823179791976226
13,1,KilledBy,2553,673,3.7934621099554233
13,1,Logins,2381,673,3.537890044576523
13,3,BlockBreak,176160,644,273.54037267080747
13,3,BlockPlace,266777,644,414.25
13,3,Chat,775,644,1.203416149068323
13,3,Death,363,644,0.5636645962732919
13,3,Kicks,73,644,0.11335403726708075
13,3,KilledBy,206,644,0.3198757763975155
13,3,Logins,2067,644,3.209627329192547
13,4,BlockBreak,17345,82,211.52439024390245
13,4,BlockPlace,5975,82,72.86585365853658
13,4,Chat,6,82,0.07317073170731707
13,4,Death,66,82,0.8048780487804879
13,4,Kicks,13,82,0.15853658536585366
13,4,KilledBy,30,82,0.36585365853658536
13,4,Logins,294,82,3.5853658536585367
13,5,BlockBreak,3147,164,19.1890243902439
13,5,BlockPlace,1674,164,10.207317073170731
13,5,Chat,11,164,0.06707317073170732
13,5,Death,121,164,0.7378048780487805
13,5,Kicks,13,164,0.07926829268292683
13,5,KilledBy,19,164,0.11585365853658537
13,5,Logins,190,164,1.1585365853658536
13,6,BlockBreak,36793,189,194.67195767195767
13,6,BlockPlace,18360,189,97.14285714285714
13,6,Chat,116,189,0.6137566137566137
13,6,CraftedItems,1258,189,6.656084656084656
13,6,Death,130,189,0.6878306878306878
13,6,Kicks,11,189,0.0582010582010582
13,6,KilledBy,41,189,0.21693121693121692
13,6,Logins,495,189,2.619047619047619
13,8,BlockBreak,39597,1057,37.46168401135289
13,8,BlockPlace,19895,1057,18.82213812677389
13,8,Chat,1084,1057,1.0255439924314096
13,8,CraftedItems,2067,1057,1.955534531693472
13,8,Death,381,1057,0.36045411542100286
13,8,Kicks,254,1057,0.2403027436140019
13,8,KilledBy,246,1057,0.23273415326395458
13,8,Logins,2016,1057,1.9072847682119205
13,9,BlockBreak,26990,218,123.80733944954129
13,9,BlockPlace,12289,218,56.37155963302752
13,9,Chat,106,218,0.48623853211009177
13,9,CraftedItems,1027,218,4.7110091743119265
13,9,Death,112,218,0.5137614678899083
13,9,Kicks,38,218,0.1743119266055046
13,9,KilledBy,21,218,0.0963302752293578
13,9,Logins,536,218,2.458715596330275
13,10,BlockBreak,74931,235,318.8553191489362
13,10,BlockPlace,64687,235,275.26382978723404
13,10,Chat,136,235,0.5787234042553191
13,10,CraftedItems,1752,235,7.45531914893617
13,10,Death,302,235,1.2851063829787235
13,10,Kicks,32,235,0.13617021276595745
13,10,KilledBy,138,235,0.5872340425531914
13,10,Logins,628,235,2.6723404255319148
13,11,BlockBreak,10504,325,32.32
13,11,BlockPlace,5374,325,16.535384615384615
13,11,Chat,104,325,0.32
13,11,CraftedItems,711,325,2.187692307692308
13,11,Death,320,325,0.9846153846153847
13,11,Kicks,9,325,0.027692307692307693
13,11,KilledBy,112,325,0.3446153846153846
13,11,Logins,528,325,1.6246153846153846
13,12,BlockBreak,287274,830,346.1132530120482
13,12,BlockPlace,115400,830,139.03614457831324
13,12,Chat,2280,830,2.746987951807229
13,12,CraftedItems,5165,830,6.22289156626506
13,12,Death,3824,830,4.607228915662651
13,12,Kicks,147,830,0.17710843373493976
13,12,KilledBy,2588,830,3.1180722891566264
13,12,Logins,2983,830,3.593975903614458
13,13,BlockBreak,377823,1651,228.84494245911569
13,13,BlockPlace,214094,1651,129.67534827377347
13,13,Chat,1861,1651,1.1271956390066626
13,13,CraftedItems,12608,1651,7.6365838885523925
